x,y,cluster
-38.77316077566806,100.2672905247799,0
-43.54826776987427,112.30734329541156,0
-36.62999119620824,75.86606145958528,0
-55.56612971279262,88.55292310162102,0
-49.04708312172628,90.11765352974606,0
-44.01918239947483,81.45802603228134,0
-59.14160148826406,66.20607351740145,0
-57.04307867717744,89.04669318983669,0
-52.322580477190684,67.11378823682142,0
-54.59779425347433,82.47353172040985,0
-67.01394177218283,79.16791906384165,0
-59.41791281553998,65.17283740013764,0
-58.22482733383017,81.14427127973302,0
-52.75216706614687,84.97081307055055,0
-79.1158486039053,63.913873671858724,0
-61.92100409635656,77.2527804224925,0
-63.62804836618682,109.42901434404195,0
-64.7510063793058,81.00864820422562,0
-62.574760392898966,74.88325824564198,0
-76.8950914212724,74.64101648251162,0
-83.07031254438624,63.33131949777558,0
-81.76669611417682,65.13322394160267,0
-55.30812492613375,44.2242108162237,0
-73.10373214759139,45.32010925138384,0
-86.16658662117464,70.85584002101022,0
-82.25406255118651,47.677262813575815,0
-91.46751964033908,63.7090381252326,0
-93.00317188234699,57.50664629483031,0
-86.59560587854078,47.22639549881082,0
-66.9299048393307,58.45396825101116,0
-109.90441766899569,52.32445463393177,0
-97.51956408517862,57.30285857720956,0
-100.04012829769738,45.923992353774224,0
-88.24225128120536,53.99670686603566,0
-106.43575662075925,40.23766713949021,0
-100.2858791276602,35.26940861157594,0
-78.94799797563289,44.04981710960959,0
-110.23950754773679,47.35398688071932,0
-77.39879595299512,46.654256117497674,0
-114.76487568348139,29.621177189830263,0
-87.8135937547357,25.50123450031948,0
-96.9163514827978,38.42000484187341,0
-111.45561987463087,28.156305084592315,0
-135.39032198951585,16.56857885512492,0
-106.25388046312075,12.379372912533043,0
-88.11352398443174,8.585250894252013,0
-109.50609649648518,22.209105210355666,0
-91.31921686254556,4.544558182652818,0
-94.68461915821621,16.99431267172249,0
-116.67340262334261,19.490023459118234,0
-105.36729333158132,6.832918239477671,0
-107.11673922348037,6.938033113158371,0
-107.09355162035638,15.359438203782966,0
-92.73943554559698,-5.701280316658231,0
-87.59689954973615,-14.912575138983826,0
-110.72932108180362,8.41649542127622,0
-106.64227085947701,-5.774148871440564,0
-111.73050842852318,-6.5622250133567555,0
-115.69632041226927,4.775072923141604,0
-106.34212815023537,-12.741530579686561,0
-100.98206959315205,-4.832762802898197,0
-101.8713788116104,-3.7037115807638212,0
-118.26801845670528,-17.696052390305336,0
-102.43934695865322,-8.083862718585262,0
-110.01168878246864,-15.105778119843471,0
-96.87263696706619,-24.283498221589802,0
-103.98121572512696,-22.474772851104248,0
-111.38828216371999,-11.545554836558484,0
-100.67306980641854,-16.47320649623474,0
-95.54481563550722,-26.466836255282608,0
-101.40919535991922,-31.840799024506993,0
-104.57309654849615,-32.09259962545275,0
-106.38793063738885,-26.883516756696416,0
-115.04052294519785,-13.945115959630854,0
-116.37643049476284,-49.033868189403876,0
-94.15084101820607,-30.986552754817744,0
-98.86445345899382,-34.61824434485189,0
-104.56010475221727,-51.85920838871658,0
-102.9701533672519,-51.62882184730259,0
-93.22645125464766,-48.28302908348913,0
-110.4412871267752,-51.96541706174018,0
-97.22523122150386,-56.31090983561973,0
-108.70490920226628,-50.1410570415881,0
-97.12151031285407,-59.53294967220401,0
-103.33074097930472,-54.00910413840978,0
-112.1115114193596,-72.25000515393705,0
-103.78698259096824,-62.13447151711844,0
-92.42735036007063,-47.04913876781748,0
-85.85619631818132,-65.18206479753391,0
-93.48228615003688,-75.36444857071244,0
-92.30005227329434,-69.95794315764451,0
-87.6745138341139,-77.0508346647705,0
-84.45952666000794,-55.13252235621166,0
-89.4569472171526,-68.09766080684157,0
-80.14988436046784,-77.75460369372729,0
-83.45858074707151,-75.21613639119256,0
-83.33772156225115,-84.64315847444044,0
-82.65176099955175,-73.47472768041433,0
-66.93583188532995,-70.37362579048444,0
-58.434509476220995,-89.1207435921608,0
-69.7315042256621,-81.06344268475762,0
-55.01503130370912,-92.39746540129092,0
-83.73927882081833,-91.69343201961584,0
-94.98135621796709,-92.3088744943865,0
-79.70610464336804,-86.86540786782189,0
-67.04235172846595,-70.89128341026073,0
-59.27428684738682,-96.67073599411876,0
-76.05550348192679,-87.19572919830532,0
-78.54148699454085,-74.9775364124664,0
-51.78827829068684,-99.12454907124854,0
-78.9340462282218,-81.99770227439653,0
-61.14539845252622,-84.22437725870921,0
-74.11964399811527,-103.62441823392403,0
-56.27716651480438,-98.15055198547402,0
-58.96417263328526,-93.34267670046626,0
-63.25413345033324,-101.90650009681488,0
-49.4707079904611,-96.21015742367257,0
-41.635409864321424,-113.43273607722872,0
-62.15359697582408,-90.20088036984004,0
-41.53406461238563,-111.21306431475469,0
-27.375144918633154,-103.28089068081951,0
-29.10872759685649,-104.43046681541426,0
-18.295700445627347,-88.17854132877468,0
-39.381623546317314,-96.60054717022226,0
-28.415229220634053,-93.1720005375396,0
-42.48432161686671,-100.49737568733161,0
-20.206924213280104,-125.4021549376117,0
-40.5707165852303,-128.62104685046987,0
-29.370943016055847,-101.42418114909087,0
-9.584732335280963,-108.18628549210106,0
-6.247167900717541,-123.0124847135967,0
-37.48667072031697,-110.00766652579352,0
-14.527129843838507,-109.97623340589135,0
-36.95347295333018,-110.69387323795503,0
-27.23226037796852,-103.21555752158545,0
-8.42825952736728,-119.3768662107581,0
-15.138669173366953,-120.59213521888952,0
-8.532548984396083,-100.42664514247217,0
-15.669695090435487,-104.8718178547074,0
-9.023524230793125,-117.73140116545059,0
-2.702519266314125,-120.00170914914418,0
-5.083646726706522,-121.43096846271581,0
22.180574685594227,-108.85883461173052,0
-2.3889522236847363,-106.78743418895661,0
5.553594174701848,-110.80929970238273,0
14.879798459006677,-100.65364797239582,0
5.486157605670581,-113.57294247982739,0
10.084570039549103,-130.37710193467188,0
-0.282921905500114,-93.1895734384179,0
33.34165919653938,-108.8066170753296,0
24.66874932500476,-102.61944820777138,0
51.6905075220471,-93.90990251516959,0
21.607488759050604,-113.99304142975238,0
8.7927415296057,-101.69356259051696,0
19.24894781562471,-117.20018568480191,0
22.285829802784946,-113.00179519499403,0
47.54508065830562,-92.5381481947656,0
32.49820274334101,-85.68326385770173,0
35.23720099496889,-108.18401803722395,0
51.560844284682666,-93.23125748627491,0
27.802905866906933,-99.53405478522247,0
31.243817466152365,-110.43053768808727,0
51.06447641262941,-76.44225961134939,0
29.597003759708187,-88.80310018329584,0
38.83272923311612,-98.16337790865693,0
41.147417526054426,-100.7548286101686,0
49.26374150869556,-99.21120060160513,0
53.16447974403582,-90.15537289691105,0
49.725297559166854,-97.44498235300001,0
47.974685669185604,-79.4974120193214,0
60.35123227525428,-95.47505801316123,0
57.906383690178046,-76.80061131402157,0
41.76065778165508,-77.46326081834187,0
53.34009646187803,-75.74128127734878,0
53.81467639785511,-98.01515505798179,0
46.621438363309494,-77.97386112625507,0
66.9117075649542,-85.95622688692997,0
72.08543015294936,-91.95726102170018,0
66.3905262911057,-85.85256097249359,0
61.850984654562374,-71.64079131466693,0
61.048858149580056,-74.3054669285358,0
80.96462752963913,-74.54744392447883,0
80.47184203402179,-78.36842531501941,0
78.59016585016272,-50.9234687177555,0
49.716347548928574,-71.55163205260448,0
81.30714728785601,-63.833154797743035,0
80.31399911215692,-66.03985186715825,0
78.49656587911531,-59.73213976409241,0
90.29817853971952,-53.785395078974084,0
82.94720264469328,-58.5822875797175,0
75.606643005877,-56.90351103470351,0
85.29906718804303,-54.883509115782715,0
85.08406372781417,-27.997550658755934,0
91.68889562314205,-50.07269059014628,0
95.7403381708286,-48.93795846239706,0
64.05639167196955,-52.96752778303243,0
66.39773241925677,-44.41683427790794,0
85.91613354510224,-22.1388065716944,0
89.58553041740741,-39.08298734961531,0
95.15237192469799,-56.98034180656438,0
89.71403586840167,-25.126435072196003,0
73.02889761558214,-19.353628649706696,0
91.61368914781299,-32.89101059758057,0
94.92742236811334,-3.969946093566314,0
90.74589584688377,-22.12609699323789,0
84.61786113604535,-31.031767051078383,0
97.7555477022698,-29.0136845858541,0
90.36494829714434,-23.14435880088275,0
94.59247110029106,-12.942430900061932,0
100.28768245246484,-19.287729361467463,0
87.27931899455083,-21.88187914615884,0
85.55706739923889,-6.226995069551592,0
289.92219791148597,-20.072528479124305,1
292.9054311407313,15.845895267589679,1
275.2081720088396,-16.60533428528477,1
311.3909134031443,6.117555373432829,1
270.30843224369534,4.310649976873769,1
270.29668301594705,-13.165642047766678,1
284.2472639598022,-39.42844903436195,1
244.72852093158954,-9.72190955640567,1
258.76500621971593,10.493738724470663,1
260.6318066881475,-21.354281355675777,1
307.85185015420444,5.057100651002337,1
279.61197286869395,-16.243885671111663,1
267.0722580603402,17.145382845944177,1
254.61453884589733,25.113930436204704,1
265.27215473200437,14.436104749431102,1
264.8773628713026,59.98230865351459,1
276.24419574277056,4.445832289262121,1
292.54379415131245,3.842809884689075,1
279.8250679698131,-8.277975747394834,1
248.6151556016203,37.50429315697347,1
289.4555068185148,39.64175999951679,1
271.8567660348012,32.83511733794277,1
244.05914777276487,27.09836196977492,1
263.85301101019854,65.27079102201265,1
279.35073944591636,11.495477079639635,1
278.34907596993935,41.677189870659305,1
257.6944644307563,64.22932685758713,1
291.19493878850835,73.2325685317804,1
253.10923083271445,51.0278727925664,1
275.81412683682726,79.32195621244972,1
258.87735109433885,58.69037730744071,1
245.5828733995691,41.065288468211406,1
283.18564626947347,94.69323823172644,1
264.69736664040096,90.21105714467603,1
272.5496753894987,59.80270322038174,1
271.7012654963362,106.02305973477267,1
262.89031174967164,109.10475655198267,1
210.32256005741556,96.79160807905808,1
263.5462552274405,76.90700028692208,1
262.7056767226312,45.66106893238496,1
255.51954168908304,95.07150574877701,1
288.49082666130573,80.07196143993042,1
241.76056705500247,82.90143874062686,1
275.2135826086607,102.00171657667447,1
245.26312769009442,108.1728581584442,1
256.7304490034108,119.75172488760003,1
239.65626329188927,96.28719908571178,1
244.7415381072192,76.02186302899695,1
257.3705212810974,112.95489291311958,1
250.39292950357495,105.47337906776447,1
220.80401347508234,104.17306244666084,1
241.05622425333024,98.95058854320396,1
243.46230169553778,125.47643976721102,1
283.16774886913214,123.27519796338422,1
249.32966737147666,120.67168042657623,1
204.51657970717824,123.99582472153023,1
242.78877207497928,176.14480383922142,1
236.40803721969286,135.2529340206388,1
238.21114160380023,108.17842953995965,1
260.39109437086023,148.90844387550732,1
251.9637891413651,117.98743012718776,1
262.78691168538006,110.43097130007968,1
245.03551952660996,184.55715100989855,1
212.03459567480942,131.68917874638626,1
232.3650034181436,135.19958135330677,1
197.86518955022672,148.8809996850193,1
206.11881439762013,159.20873868736797,1
207.4429048782435,182.94905275702743,1
208.6130185475888,147.7087552763585,1
238.97544265987764,131.71828935906285,1
225.6617567413192,184.64981391625966,1
187.35092722058587,164.3566372564707,1
223.06698565751105,178.44286310438864,1
191.47988884084194,138.52499070615545,1
224.9882760527469,172.98663402228377,1
217.87094632982345,176.0736524033536,1
197.55347840116696,175.87227086782696,1
215.28968227425315,159.0072705478209,1
244.99949851126183,184.8224860413078,1
182.09536985703033,190.51268995459037,1
184.64703594789847,195.14319744087675,1
225.51375199510454,164.99168127076695,1
219.7926205009395,191.6485416926962,1
215.13179142631327,223.29999143168553,1
191.9306968281601,172.24407140890958,1
177.1785713106272,172.9405487244019,1
191.53990693213504,198.00089432101635,1
196.7116708112839,209.62560610113755,1
189.51679226126888,224.03954144628398,1
182.0256580313003,251.2418424800098,1
197.87747873390674,181.5474370980978,1
161.975073192744,210.17454622091674,1
176.93607193128423,216.62185029679827,1
188.86625785749862,202.6840910993074,1
160.4457434205457,175.62449530736598,1
166.41552858173165,224.8119841748361,1
177.57617379095237,184.51345723403972,1
174.69081544163058,218.86032042731347,1
151.46753948939147,215.93559144181643,1
168.21111492654006,191.69003878379647,1
172.08987017480666,227.43459358576828,1
184.467430532348,238.94537081324063,1
133.11057272668285,200.74409111350798,1
168.80766417478438,231.38827706748077,1
166.63652941386292,299.75972812557865,1
165.5677958143354,246.98939719792554,1
171.03039992654075,238.8592145890355,1
143.43150518185746,242.54427308200755,1
132.05323589814734,224.14208603674913,1
135.5618234790487,232.0094589041172,1
189.3083046719119,194.5000183255882,1
154.4732423011893,201.04406022681147,1
129.02935524013665,256.5100374060054,1
137.46077960499184,214.58825464191807,1
119.56370903657246,251.12659305925334,1
116.94465765800763,243.2345487895446,1
130.13342397204292,227.2232495631989,1
169.75884337602224,254.2625483225189,1
84.02325049736245,246.62109030854762,1
108.92486944653184,261.22732625294583,1
103.9332269380935,243.14930201558352,1
127.49516821052946,264.00311981226037,1
90.99020578652085,241.22048986704658,1
103.08706267874892,236.0448436646163,1
145.47420654088938,258.39029458994486,1
82.51610838282093,269.80535468090136,1
147.73528593189207,273.23300638088523,1
72.45304269858693,244.01264371211124,1
125.71704806067474,240.63550870407437,1
106.78389805910166,271.35101283402196,1
76.88808495191921,255.71503313338314,1
28.111232810936187,237.44268628618045,1
85.38600277754023,233.97728212717846,1
120.57748039717481,231.3101518866206,1
76.61155749046316,263.48527273764296,1
111.71261307756181,233.0880708390882,1
103.61683303465284,262.92212335960215,1
58.18171041474356,272.8489020171361,1
79.24352231692274,252.469015842992,1
74.10114001228462,257.6106829513108,1
72.4107460918606,279.3801825624285,1
99.28877398321708,242.17881984505246,1
107.6500884429502,228.66781688923965,1
59.36785494000542,280.22717998093617,1
65.4308910247032,256.7348678123441,1
53.049675302445266,260.0335626039905,1
42.81967101057225,287.5669902790098,1
59.13611080007077,257.3747125316624,1
67.37083298765069,278.01338699957563,1
63.01352256367353,285.0709504930194,1
27.54844627919295,261.8621656254549,1
56.44111824013439,285.8369928887827,1
38.43915937044563,276.51627934874165,1
61.767692291485915,262.85474744188997,1
44.50901606299177,271.13502353091104,1
26.56180266565635,297.62333310946184,1
44.76800986387018,292.3630886292614,1
51.709627011466765,276.9342170701844,1
36.57580438923515,270.7061599840214,1
26.75330679506551,274.6820674430267,1
19.53988936914571,289.5375509030816,1
-1.4374826129225369,319.80765806455304,1
-7.869269576836523,253.97763651918086,1
32.734844130734444,294.3721286550321,1
19.374189012073234,291.3591983838573,1
3.9638566156269626,261.07654119668774,1
3.0399321922883686,265.683643351608,1
18.339550527149083,276.4668708984387,1
-20.36099091221174,273.1373200391364,1
1.7180781906670486,268.4234289063149,1
-25.6755471209539,284.68040132283465,1
-7.023263724126643,269.75237599588377,1
-24.03546797293724,284.59265912587017,1
-46.26892928564707,251.83863936373024,1
-34.368884425048634,275.73105696576306,1
-16.474606232339223,309.4950391902524,1
-8.232105675388727,276.75288977944894,1
-28.457729011752576,259.84065221055016,1
-31.13912351022242,274.0334843145937,1
-27.0050778983926,263.15330109134794,1
-25.76202273881494,310.21981513224785,1
-41.01235882793111,287.4422529704603,1
-27.72096119419149,271.2024681441335,1
-39.72694243635682,279.2734766420403,1
-44.93827070005333,263.3320925214624,1
-49.082423175554126,288.4988406006824,1
-23.22820589725658,297.44682529663964,1
-11.863281901515684,262.6129612930829,1
-40.15355733487768,281.3012505091104,1
-16.473921080943107,261.11896282327746,1
-79.7311818069513,264.92364220701006,1
-108.07796535457622,265.99903980391406,1
-83.44233611518344,279.1007716387728,1
-64.08030721465747,313.17121285403573,1
-54.558591675869906,263.64080346634086,1
-94.18268780268447,284.52455864873673,1
-105.26185539014133,310.79890699965307,1
-57.9064437232433,264.24607453801934,1
-118.39103707945185,300.14323391270256,1
-89.04707709194659,297.23469989401633,1
-121.26738865487292,259.879896122968,1
-91.89092708640607,272.1725163121703,1
-103.60827557904125,283.0319469855393,1
-118.56452889724255,267.0459915967413,1
-97.40514103576447,279.477634889931,1
-88.17125927893919,245.9679940144873,1
-135.67170436453722,293.2631093176599,1
-100.92215742071811,251.96539909045842,1
-79.11735967638508,268.4510617578648,1
-89.1191546312076,266.6673245167483,1
-74.04736990781349,299.58017023503197,1
-122.79116640528397,283.0382515509578,1
-107.44603899985063,290.0900932898574,1
-142.1856165078415,275.5263430626459,1
-104.24395748741097,225.69567146345892,1
-151.5944245718575,219.12833589063126,1
-135.82550249429448,273.28379088239467,1
-102.88943857039698,259.4123347212618,1
-102.85438347205493,229.30351109032136,1
-171.9751582832801,254.74737778750287,1
-132.69751609815606,254.13500305456813,1
-184.18928401846463,251.91492437918058,1
-171.38155200173634,265.97715214646314,1
-140.40182254758474,232.6505200132588,1
-160.44246008200128,229.10638993294668,1
-153.83955084743138,268.21427472611543,1
-174.71065485434713,257.9914448942226,1
-168.00057499836905,230.83055928361108,1
-161.92424890583854,224.7391843965341,1
-173.2335848488432,220.2211017052444,1
-125.23159957218672,243.5972750525937,1
-180.87447174936733,245.86376609084317,1
-171.46854816778315,235.83586452465084,1
-159.2686562914817,254.05553119885124,1
-184.47980617398235,226.0182732676663,1
-181.67621316611536,190.10472690579255,1
-208.77181379989625,262.0685108155486,1
-147.84868422367327,228.31765685947698,1
-171.4839940773263,238.07032526829394,1
-123.69147826652598,252.76347434508233,1
-190.068092018514,209.76764935954088,1
-221.8658164798157,231.43416138948677,1
-207.0773795623627,197.38631537096614,1
-207.08144328532245,202.64712432202572,1
-162.5927429862906,240.33789345147324,1
-198.6664116569434,250.7114408270372,1
-199.11659393287218,202.27490788524528,1
-172.34392412344926,228.6475306462358,1
-225.67904605437005,212.41212949673147,1
-224.55930562531518,186.89345012112224,1
-190.62113726278122,251.04942213230856,1
-239.19854840098964,222.41335756654829,1
-226.3071502907848,199.68572513298562,1
-227.19370610784938,190.4041928947704,1
-216.41118522301724,189.30243747286255,1
-213.99236885043084,203.1359071634622,1
-226.1842885751293,184.19056717412457,1
-234.92834976533285,215.63292243256817,1
-215.3457880261189,179.1394833304525,1
-225.33214858747488,211.86620161565324,1
-262.6448600461381,205.8360637507364,1
-244.43033000360032,204.4939144922804,1
-248.34712425126742,155.08021281139315,1
-267.51970866080086,190.21845335693843,1
-231.64400911378777,169.23246219397126,1
-225.9187390508759,152.13373053322746,1
-241.84669388899925,159.17259915871722,1
-255.37856257099958,182.3533010641295,1
-261.3489366581239,171.71039448143128,1
-225.79558361679446,165.84378039145082,1
-230.97016604706377,152.75169052991973,1
-238.83214924997378,202.1256713215064,1
-300.58686283528255,155.2892918151974,1
-241.31964677929506,165.08378049255435,1
-247.12652727298277,154.96723682330367,1
-254.48710730894553,161.82057825999948,1
-234.51368853934633,167.8948225348668,1
-252.74853867030635,152.42642076337532,1
-270.8646825306864,149.85579507421883,1
-254.81605546491826,147.9158860713367,1
-258.4825872563853,195.6580015733809,1
-248.40889549428564,145.42989401331994,1
-243.34061022886328,141.57538261423338,1
-309.64094887510635,127.34801397055075,1
-307.7878145369079,138.23882475480463,1
-271.4769545936321,176.54387958394744,1
-266.7598301753212,136.3660279175218,1
-258.14291384298826,94.24528637576768,1
-271.4308590383328,151.592483100822,1
-307.1063629961567,156.74486408591048,1
-272.1354488480168,123.24623201433435,1
-267.5996191931895,174.63584433005465,1
-277.9468427749888,131.8443733155225,1
-292.0792220039639,107.52921484121885,1
-267.57194322613645,105.0389222237223,1
-284.01270610053365,110.23049277144521,1
-277.10841941393005,124.06866473665936,1
-267.1597156987076,104.79580595054144,1
-294.50892702195796,93.01069458632199,1
-299.17652557224795,117.7111315961645,1
-276.30834340689876,89.29048098596937,1
-275.191582767749,132.40491916773848,1
-285.4286271049623,140.37635826882854,1
-310.2646819985214,75.485731010714,1
-331.43273674352076,127.82839572596077,1
-283.818227127538,94.31500096527178,1
-292.33106658646983,70.4267986663502,1
-250.0179061741389,93.021789444908,1
-297.7250835537353,102.44458679651603,1
-291.2502765571869,89.89012770998546,1
-317.61480297158323,92.31651443895944,1
-265.0769722097097,107.26195891465329,1
-271.74309999908274,67.58756990707892,1
-324.26544979133945,72.74659000346045,1
-304.2024566427721,94.58892868190323,1
-339.986861666304,100.73140557604793,1
-310.09528779316923,59.03081626136172,1
-327.95166038489305,31.892287512509505,1
-291.99742417200633,63.86991618448525,1
-334.98807620357707,33.909478228730244,1
-316.6092752829697,90.59255081537864,1
-315.7667753658614,24.544107087094446,1
-316.1477657185943,46.54132968581643,1
-365.8051294408749,48.29293814862952,1
-317.0970642587206,60.68040748316285,1
-276.0866645304874,66.65964708858957,1
-319.00736139121,19.36472796283583,1
-262.7025356175688,40.04155993001838,1
-314.40758938034764,35.73189263351744,1
-311.21718136423175,30.679860201112312,1
-327.12103620732273,19.978247905392926,1
-316.7479613135686,17.391187461434367,1
-330.7710558910725,27.72865542221814,1
-322.0110394643076,53.016604734989734,1
-370.30432469824063,42.10011678374605,1
-292.71270654439076,-23.86783457887163,1
-324.8136644324508,7.498113731831168,1
-346.41164266929184,-3.3052556986599697,1
-340.75039168508994,44.61803552920563,1
-300.07872033562245,32.32289457091339,1
-304.58818734553967,-18.372243351779307,1
-329.7172829074457,11.311332252972287,1
-343.8505747063204,13.097124462241835,1
-324.371544835359,-11.347463127353375,1
-305.47872059832457,2.3447153348754437,1
-327.025980409378,13.955456857659701,1
-341.5125060553043,0.39611699258426114,1
-308.0896352193498,-20.80563064685057,1
-313.465254406419,-42.32951398340656,1
-301.519459615862,-23.698042728859612,1
-330.44237526164216,-1.7125730275615094,1
-334.03853418957266,-53.55452406670022,1
-351.02382297378443,-15.957205826785987,1
-345.4152441429221,4.327022849312758,1
-361.33650812006886,0.4696782606464609,1
-315.34468752814394,-38.08321526104622,1
-330.30640026466045,-30.854433571752452,1
-319.97957163034715,-19.457803388083292,1
-316.73707565316363,-41.20275684332752,1
-326.0645324428489,-48.03070514545123,1
-312.38283939793223,-83.77599451386547,1
-345.22511721704973,-37.38579617270303,1
-314.542603788285,-58.60659777880038,1
-317.2657317330355,-50.64833596205773,1
-328.0801221365677,-75.83607425334273,1
-312.9945900139369,-82.5042005156364,1
-308.34908512323983,-99.65172295313681,1
-295.5097831627358,-58.8077332358486,1
-310.5272013834405,-51.2616070512903,1
-281.86938769033736,-53.279667139228216,1
-351.5036598452395,-101.80593371043133,1
-326.66610323647967,-78.33537024551174,1
-303.276407170731,-96.01012240073834,1
-309.33045113985276,-99.23600514470067,1
-324.7087297143861,-114.88950212385859,1
-330.33206150426156,-116.41252759131224,1
-330.7503694964221,-70.92296514861285,1
-329.5629261152282,-41.959324852708555,1
-300.0272232795495,-93.51539783569311,1
-326.3560138123803,-85.80485608182254,1
-319.97359237600017,-99.96336054780974,1
-256.5078821143139,-106.91061894431769,1
-283.949663295876,-121.63196616282767,1
-306.8373388819469,-74.72438647412525,1
-317.85629604430153,-76.45612715254549,1
-290.31831467705837,-126.51166392333857,1
-290.95867775076033,-98.36079444316782,1
-290.28126289486653,-151.7580523893627,1
-316.34805737917446,-127.83752000726945,1
-302.3591297739221,-112.99900527338909,1
-296.3589594271682,-154.636141492744,1
-291.32898874635623,-118.22565089972679,1
-286.7346301542455,-111.3209651012251,1
-280.22709716364113,-126.24309279891195,1
-297.2616459946082,-171.12672816649675,1
-286.19653363379825,-136.22507133367995,1
-288.2657484255289,-168.3754135340732,1
-314.20483197802764,-124.2291049249812,1
-292.239218816939,-134.1037735220692,1
-289.7242928481166,-149.56999894535238,1
-270.34575219657074,-162.9068634663154,1
-285.988099045046,-164.24163970173706,1
-295.3779404775043,-163.57886510029297,1
-281.00135541224734,-169.3586141400169,1
-259.0635370455511,-180.0527447862895,1
-286.6294368963863,-173.32072339599802,1
-252.64461018908415,-162.94886605928411,1
-259.6183657259426,-198.93319463470598,1
-273.56437168051997,-153.75937437988145,1
-275.88895829505145,-152.56017572046468,1
-286.4889192025117,-147.9882304193709,1
-228.75306299427314,-185.72476376471832,1
-282.20842807862,-151.6803489513449,1
-240.253879262809,-193.47233388150696,1
-278.775712458308,-190.90478661284078,1
-295.76746839223495,-205.88277911858262,1
-287.4477040071837,-205.09284137674683,1
-266.52508731065524,-187.2660700059462,1
-233.2680745380321,-214.11706641524773,1
-243.01865034295264,-200.61535257225196,1
-262.10183224228535,-185.010568987279,1
-281.95503234305653,-193.0157651621435,1
-254.5402856082815,-192.95738038867944,1
-250.43553018024727,-155.828120169623,1
-267.30424442543534,-217.66687965765627,1
-265.3238998514013,-220.25423059661915,1
-263.90171537886727,-187.44686630245576,1
-221.01814784848244,-224.70922478333776,1
-264.3311197504513,-205.91751649534388,1
-256.9659006867028,-204.72298142680341,1
-240.08220893541898,-249.71638766597226,1
-211.39173638835533,-185.48777417589062,1
-252.7808717257408,-231.14695435268587,1
-232.97328041192543,-218.674995978866,1
-223.66757369476096,-187.11470392073227,1
-238.5078044530187,-245.2226993144797,1
-260.66832568070777,-245.79645562352175,1
-231.84039428215948,-197.1907838500613,1
